logradouro;numero;complemento;valor_avaliacao;bairro;cidade;uf;ano_construcao;area_terreno;area_construida;fracao_ideal;padrao_acabamento;tipo_construcao;tipo_ocupacao;data_transacao;estado_conservacao;tipo_imovel;sfh;cod_logradouro;latitude;longitude;ano;year
av conselheiro rosa e silva;1930;apto 1405 edf golden jaqueira home service;277526,63;Tamarineira;Recife;PE;2024;1644,09;65,72;0,01418;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-02;Bom;Apartamento;0,00;59382;-8.035235;-34.901863;2023;2023
av conselheiro rosa e silva;1930;apto 802 edf golden jaqueira home service;273812,31;Tamarineira;Recife;PE;2024;1644,09;66,87;0,01443;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-28;Bom;Apartamento;0,00;59382;-8.035235;-34.901863;2023;2023
av conselheiro rosa e silva;1930;apto 1402 edf golden jaqueira home service;281993,45;Tamarineira;Recife;PE;2024;1644,09;66,87;0,01443;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-18;Bom;Apartamento;0,00;59382;-8.035235;-34.901863;2023;2023
rua ricardo hardman;55;apto 1402 edf maria eugênia - bloco c;1813375,09;Tamarineira;Recife;PE;2016;7011,16;284,68;0,0112;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-07-24;Bom;Apartamento;0,00;57444;-8.036339;-34.901258;2023;2023
rua neto de mendonca;100;apto 0401 edf iansã;750000,00;Tamarineira;Recife;PE;1979;420,0;198,99;0,16666;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-06;Bom;Apartamento;0,00;46124;-8.035817;-34.901091;2023;2023
rua doutor jose maria;947;apto 0301 edf poliedro;613128,56;Tamarineira;Recife;PE;1996;1039,49;216,41;0,03077;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-06-03;Bom;Apartamento;0,00;36196;;;2023;2023
rua doutor jose maria;947;apto 0301 edf poliedro;613128,56;Tamarineira;Recife;PE;1996;1039,49;216,41;0,03077;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-27;Bom;Apartamento;0,00;36196;;;2023;2023
rua capitao sampaio xavier;435;apto 1301 edf royal garden;1200000,00;Tamarineira;Recife;PE;2006;1905,41;231,17;0,02345;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-23;Bom;Apartamento;0,00;53619;;;2023;2023
rua capitão sampaio xavier;405;atelier gilson braga;910000,00;Tamarineira;Recife;PE;1959;575,0;271,0;0,46563;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-05-03;Bom;Apartamento;0,00;53619;;;2023;2023
rua coronel uriel sergio cardim;71;apto 401 edf. privilege jaqueira;565000,00;Tamarineira;Recife;PE;2018;1771,16;100,51;0,01683;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-05-15;Bom;Apartamento;265000,00;62421;;;2023;2023
rua coronel uriel sergio cardim;71;apto 104 edf. privilege jaqueira;550000,00;Tamarineira;Recife;PE;2018;1771,16;104,02;0,01745;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-06-08;Bom;Apartamento;0,00;62421;;;2023;2023
rua neto de mendonca;230;apto 2001 edf quintas da jaqueira;750000,00;Tamarineira;Recife;PE;1999;1709,41;206,82;0,0193;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-15;Bom;Apartamento;0,00;46124;;;2023;2023
rua neto de mendonca;230;apto 1301 edf quintas da jaqueira;691816,87;Tamarineira;Recife;PE;1999;1709,41;206,82;0,0193;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-03-21;Bom;Apartamento;0,00;46124;;;2023;2023
rua gildo neto;32;;770000,00;Tamarineira;Recife;PE;1948;255,0;165,73;1,0;Simples;Casa;COMERCIAL COM LIXO ORGANICO;2023-04-11;Bom;Casa;0,00;26620;-8.033636;-34.903872;2023;2023
rua gildo neto;32;;770000,00;Tamarineira;Recife;PE;1948;255,0;165,73;1,0;Simples;Casa;COMERCIAL COM LIXO ORGANICO;2023-01-20;Bom;Casa;0,00;26620;-8.033636;-34.903872;2023;2023
av conselheiro rosa e silva;2189;apto 2;327674,47;Tamarineira;Recife;PE;1964;480,0;108,0;0,25;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-03-24;Bom;Apartamento;0,00;59382;-8.033484;-34.903589;2023;2023
av conselheiro rosa e silva;2075;apto 0801 edf dafna;631620,71;Tamarineira;Recife;PE;1999;884,52;190,85;0,03333;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-02-15;Bom;Apartamento;0,00;59382;-8.0344;-34.903027;2023;2023
rua simao mendes;92;apto 0902 edf mairiyara village;900000,00;Tamarineira;Recife;PE;1992;1515,6;211,45;0,02132;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-05-30;Bom;Apartamento;0,00;55670;-8.034834;-34.903494;2023;2023
rua do futuro;1200;apto 502 edf parque da jaqueira;2565000,00;Tamarineira;Recife;PE;2006;3496,0;282,11;0,01471;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-08;Bom;Apartamento;0,00;25879;-8.035125;-34.904358;2023;2023
rua do futuro;1200;apto 1501 edf parque da jaqueira;2400000,00;Tamarineira;Recife;PE;2006;3496,0;282,11;0,01471;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-06;Bom;Apartamento;0,00;25879;-8.035125;-34.904358;2023;2023
rua do futuro;1200;apto 1801 edf parque da jaqueira;2450000,00;Tamarineira;Recife;PE;2006;3496,0;282,11;0,01471;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-05-25;Bom;Apartamento;0,00;25879;-8.035125;-34.904358;2023;2023
rua padre roma;107;apto 0502 edf gulanget;360000,00;Tamarineira;Recife;PE;1988;678,72;151,88;0,05555;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-28;Bom;Apartamento;288000,00;59080;-8.033745;-34.904307;2023;2023
rua doutor jose maria;485;apto 0802 edf vila velha colonial;460000,00;Encruzilhada;Recife;PE;1998;905,18;140,46;0,02941;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-06-26;Bom;Apartamento;304000,00;36196;-8.036494;-34.895721;2023;2023
rua doutor jose maria;485;apto 1501 edf vila velha colonial;476073,33;Encruzilhada;Recife;PE;1998;905,18;140,46;0,02941;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-06-07;Bom;Apartamento;0,00;36196;-8.036494;-34.895721;2023;2023
rua teles junior;122;apto 0302 bloco b;180949,86;Encruzilhada;Recife;PE;1970;1277,5;73,0;0,03848;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-07-20;Bom;Apartamento;0,00;60461;-8.037296;-34.896788;2023;2023
rua doutor jose maria;665;apto 0102 edf calandre;350000,00;Encruzilhada;Recife;PE;1993;1079,72;112,15;0,02631;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-07-11;Bom;Apartamento;0,00;36196;-8.035949;-34.897206;2023;2023
rua doutor jose maria;665;apto 1401 edf calandre;373005,29;Encruzilhada;Recife;PE;1993;1079,72;112,15;0,02631;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-12;Bom;Apartamento;0,00;36196;-8.035949;-34.897206;2023;2023
rua general artur oscar;30;apto 304 edf studio rosarinho prince;331399,46;Encruzilhada;Recife;PE;2006;1733,33;96,43;0,00908;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-04-03;Bom;Apartamento;0,00;8494;-8.036256;-34.896484;2023;2023
rua general artur oscar;30;apto 903 edf studio rosarinho prince;337031,23;Encruzilhada;Recife;PE;2006;1733,33;95,12;0,00896;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-02-02;Bom;Apartamento;0,00;8494;-8.036256;-34.896484;2023;2023
rua general artur oscar;30;apto 1203 edf studio rosarinho prince;342029,20;Encruzilhada;Recife;PE;2006;1733,33;95,12;0,00896;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-31;Bom;Apartamento;0,00;8494;-8.036256;-34.896484;2023;2023
rua general artur oscar;82;;1600000,00;Encruzilhada;Recife;PE;1945;550,27;202,22;1,0;Médio;Casa;RESIDENCIAL;2023-08-10;Bom;Casa;0,00;8494;-8.036641;-34.896703;2023;2023
rua general artur oscar;82;;1600000,00;Encruzilhada;Recife;PE;1945;550,27;202,22;1,0;Médio;Casa;RESIDENCIAL;2023-07-05;Bom;Casa;0,00;8494;-8.036641;-34.896703;2023;2023
rua general artur oscar;112;;2733654,50;Encruzilhada;Recife;PE;1975;809,3;570,25;1,0;Médio;Casa;RESIDENCIAL;2023-01-27;Bom;Casa;0,00;8494;-8.03677;-34.89685;2023;2023
rua general artur oscar;112;;2733654,50;Encruzilhada;Recife;PE;1975;809,3;570,25;1,0;Médio;Casa;RESIDENCIAL;2023-08-10;Bom;Casa;0,00;8494;-8.03677;-34.89685;2023;2023
rua general artur oscar;112;;2733654,50;Encruzilhada;Recife;PE;1975;809,3;570,25;1,0;Médio;Casa;RESIDENCIAL;2023-07-05;Bom;Casa;0,00;8494;-8.03677;-34.89685;2023;2023
rua teles junior;230;apto 101 edf saint victor;571127,06;Encruzilhada;Recife;PE;2007;962,0;169,56;0,025;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-04-18;Bom;Apartamento;0,00;60461;-8.036981;-34.897544;2023;2023
rua teles junior;230;apto 602 edf saint victor;585312,47;Encruzilhada;Recife;PE;2007;962,0;169,56;0,025;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-10;Bom;Apartamento;0,00;60461;-8.036981;-34.897544;2023;2023
av santos dumont;508;apto 802 edf cap de ville;410000,00;Encruzilhada;Recife;PE;2008;1043,0;104,89;0,0165;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-02-09;Bom;Apartamento;0,00;53996;-8.036797;-34.897784;2023;2023
av santos dumont;508;apto 1202 edf cap de ville;384797,19;Encruzilhada;Recife;PE;2008;1043,0;104,89;0,0165;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-04-27;Bom;Apartamento;0,00;53996;-8.036797;-34.897784;2023;2023
av santos dumont;530;apto 1203 edf praia de imbituba;630000,00;Encruzilhada;Recife;PE;2005;2008,04;147,54;0,01229;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-05-05;Bom;Apartamento;0,00;53996;-8.036702;-34.897418;2023;2023
av santos dumont;530;apto 1203 edf praia de imbituba;630000,00;Encruzilhada;Recife;PE;2005;2008,04;147,54;0,01229;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-05-05;Bom;Apartamento;0,00;53996;-8.036702;-34.897418;2023;2023
av santos dumont;530;apto 1203 edf praia de imbituba;630000,00;Encruzilhada;Recife;PE;2005;2008,04;147,54;0,01229;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-02-14;Bom;Apartamento;0,00;53996;-8.036702;-34.897418;2023;2023
av santos dumont;530;apto 1403 edf praia de imbituba;670000,00;Encruzilhada;Recife;PE;2005;2008,04;147,54;0,01229;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-12;Bom;Apartamento;533600,00;53996;-8.036702;-34.897418;2023;2023
av santos dumont;530;apto 1803 edf praia de imbituba;589112,17;Encruzilhada;Recife;PE;2005;2008,04;147,54;0,01229;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-12-26;Bom;Apartamento;0,00;53996;-8.036702;-34.897418;2023;2023
av santos dumont;530;apto 2102 edf praia de imbituba;630000,00;Encruzilhada;Recife;PE;2005;2008,04;140,76;0,01172;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-09;Bom;Apartamento;400000,00;53996;-8.036702;-34.897418;2023;2023
av santos dumont;530;apto 2802 edf praia de imbituba;630000,00;Encruzilhada;Recife;PE;2005;2008,04;140,76;0,01172;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-29;Bom;Apartamento;430000,00;53996;-8.036702;-34.897418;2023;2023
av santos dumont;576;apto 0604 edf ana carolina;300000,00;Encruzilhada;Recife;PE;1984;1080,3;99,2;0,04166;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-12-16;Bom;Apartamento;0,00;53996;-8.036317;-34.897352;2023;2023
rua teles junior;217;apto 0902 edf juncos;637599,85;Aflitos;Recife;PE;1986;1287,56;223,57;0,04053;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-31;Bom;Apartamento;0,00;60461;-8.037469;-34.897611;2023;2023
rua teles junior;155;apto 1101 edf praia de jurubaiba-bloco b;730014,72;Aflitos;Recife;PE;1993;2759,0;234,23;0,01237;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-17;Bom;Apartamento;0,00;60461;-8.037615;-34.897286;2023;2023
rua teles junior;65;apto 0702 edf praia de indaiatuba;750000,00;Aflitos;Recife;PE;2004;2265,11;195,43;0,01607;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-05-03;Bom;Apartamento;0,00;60461;-8.03798;-34.896366;2023;2023
rua teles junior;65;apto 2402 edf praia de indaiatuba;920000,00;Aflitos;Recife;PE;2004;2265,11;195,43;0,01607;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-16;Bom;Apartamento;736000,00;60461;-8.03798;-34.896366;2023;2023
rua teles junior;65;apto 0801 edf praia de indaiatuba;840000,00;Aflitos;Recife;PE;2004;2265,11;195,43;0,01607;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-04-27;Bom;Apartamento;0,00;60461;-8.03798;-34.896366;2023;2023
rua teles junior;65;apto 1402 edf praia de indaiatuba;800000,00;Aflitos;Recife;PE;2004;2265,11;195,43;0,01607;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-09;Bom;Apartamento;581256,67;60461;-8.03798;-34.896366;2023;2023
rua teles junior;33;apto 1002 edf pedro lima;650000,00;Aflitos;Recife;PE;1987;1384,5;215,21;0,03472;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-03-21;Bom;Apartamento;520000,00;60461;-8.038124;-34.896104;2023;2023
rua carneiro vilela;578;apto 0102 edf moet e chandon;349200,00;Aflitos;Recife;PE;1983;1839,99;105,07;0,0159;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-31;Bom;Apartamento;270000,00;15270;-8.038159;-34.897056;2023;2023
rua carneiro vilela;578;apto 0701 edf moet e chandon;307402,74;Aflitos;Recife;PE;1983;1839,99;105,07;0,0159;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-02-23;Bom;Apartamento;0,00;15270;-8.038159;-34.897056;2023;2023
rua carneiro vilela;578;apto 0702 edf moet e chandon;307402,74;Aflitos;Recife;PE;1983;1839,99;105,07;0,0159;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-27;Bom;Apartamento;0,00;15270;-8.038159;-34.897056;2023;2023
av santos dumont;420;apto 1304 edf reinaldo câmara;360000,00;Aflitos;Recife;PE;2001;1690,51;121,57;0,01232;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-14;Bom;Apartamento;0,00;53996;-8.037508;-34.898133;2023;2023
av santos dumont;420;apto 1302 edf reinaldo câmara;330658,68;Aflitos;Recife;PE;2001;1690,51;113,72;0,01152;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-12-22;Bom;Apartamento;0,00;53996;-8.037508;-34.898133;2023;2023
av santos dumont;444;apto 0701 edf rio trombetas;420000,00;Aflitos;Recife;PE;1988;751,91;124,94;0,04135;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-24;Bom;Apartamento;0,00;53996;-8.037341;-34.898053;2023;2023
rua teles junior;350;apto 2401 edf quinta das laranjeiras;745000,00;Rosarinho;Recife;PE;2010;1693,57;187,45;0,01666;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-13;Bom;Apartamento;0,00;60461;-8.036472;-34.898531;2023;2023
rua teles junior;350;apto 2502 edf quinta das laranjeiras;750000,00;Rosarinho;Recife;PE;2010;1693,57;187,45;0,01666;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-20;Bom;Apartamento;0,00;60461;-8.036472;-34.898531;2023;2023
rua teles junior;350;apto 2902 edf quinta das laranjeiras;746840,49;Rosarinho;Recife;PE;2010;1693,57;187,45;0,01666;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-01;Bom;Apartamento;0,00;60461;-8.036472;-34.898531;2023;2023
rua desembargador martins pereira;81;apto 801 edf. sainte bruna;800000,00;Rosarinho;Recife;PE;2023;954,1;170,39;0,02941;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-02-08;Bom;Apartamento;0,00;43400;;;2023;2023
rua des martins pereira;81;apto 1602 edf. sainte bruna;791829,91;Rosarinho;Recife;PE;2023;954,1;170,39;0,02941;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-12-28;Bom;Apartamento;0,00;43400;;;2023;2023
rua desembargador martins pereira;81;apto 501 edf. sainte bruna;780000,00;Rosarinho;Recife;PE;2023;954,1;170,39;0,02941;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-02;Bom;Apartamento;0,00;43400;;;2023;2023
rua desembargador martins pereira;81;apto 1502 edf. sainte bruna;900000,00;Rosarinho;Recife;PE;2023;954,1;170,39;0,02941;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-06-29;Bom;Apartamento;0,00;43400;;;2023;2023
rua des martins pereira;81;apto 401 edf. sainte bruna;863000,00;Rosarinho;Recife;PE;2023;954,1;170,39;0,02941;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-20;Bom;Apartamento;379032,35;43400;;;2023;2023
rua des martins pereira;81;apto 601 edf. sainte bruna;891000,00;Rosarinho;Recife;PE;2023;954,1;170,39;0,02941;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-07;Bom;Apartamento;358000,00;43400;;;2023;2023
rua des martins pereira;81;apto 902 edf. sainte bruna;850000,00;Rosarinho;Recife;PE;2023;954,1;170,39;0,02941;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-23;Bom;Apartamento;288000,00;43400;;;2023;2023
rua des martins pereira;81;apto 1201 edf. sainte bruna;904000,00;Rosarinho;Recife;PE;2023;954,1;170,39;0,02941;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-02-02;Bom;Apartamento;736067,52;43400;;;2023;2023
rua des martins pereira;81;apto 1701 edf. sainte bruna;904000,00;Rosarinho;Recife;PE;2023;954,1;170,39;0,02941;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-20;Bom;Apartamento;524268,37;43400;;;2023;2023
rua caio pereira;30;apto 1102 edf saint romain;1450000,00;Rosarinho;Recife;PE;2008;1914,25;249,11;0,021;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-27;Bom;Apartamento;0,00;13269;-8.034572;-34.899613;2023;2023
rua caio pereira;64;apto 1802 edf ave garden;920000,00;Rosarinho;Recife;PE;2002;1858,96;208,09;0,01851;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-25;Bom;Apartamento;0,00;13269;-8.034635;-34.899193;2023;2023
rua regueira costa;75;apto 0901 edf van garden;750000,00;Rosarinho;Recife;PE;2003;1111,52;183,7;0,03125;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-04-27;Bom;Apartamento;0,00;57029;-8.034796;-34.898693;2023;2023
rua doutor jose maria;866;apto 1201 edf henrique v;409100,47;Rosarinho;Recife;PE;2000;938,0;121,95;0,02232;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-04-28;Bom;Apartamento;0,00;36196;-8.035069;-34.898845;2023;2023
rua doutor jose maria;866;apto 0602 edf henrique v;395132,52;Rosarinho;Recife;PE;2000;938,0;121,25;0,02219;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-02-08;Bom;Apartamento;0,00;36196;-8.035069;-34.898845;2023;2023
rua doutor jose maria;900;apto 302 torre a - jaqueira;950000,00;Rosarinho;Recife;PE;2010;2400,0;171,14;0,01;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-03-13;Bom;Apartamento;0,00;36196;-8.034982;-34.899327;2023;2023
rua doutor jose maria;900;apto 1002 torre a - jaqueira;830000,00;Rosarinho;Recife;PE;2010;2400,0;171,14;0,01;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-07-06;Bom;Apartamento;0,00;36196;-8.034982;-34.899327;2023;2023
rua doutor jose maria;900;apto 2501 torre a - jaqueira;840000,00;Rosarinho;Recife;PE;2010;2400,0;171,14;0,01;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-27;Bom;Apartamento;0,00;36196;-8.034982;-34.899327;2023;2023
rua doutor jose maria;900;apto 301 torre b - country;820000,00;Rosarinho;Recife;PE;2010;2400,0;171,14;0,01;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-03;Bom;Apartamento;0,00;36196;-8.034982;-34.899327;2023;2023
rua doutor jose maria;900;apto 702 torre b - country;830000,00;Rosarinho;Recife;PE;2010;2400,0;171,14;0,01;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-09;Bom;Apartamento;0,00;36196;-8.034982;-34.899327;2023;2023
rua doutor jose maria;900;apto 1101 torre b - country;830000,00;Rosarinho;Recife;PE;2010;2400,0;171,14;0,01;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-03;Bom;Apartamento;0,00;36196;-8.034982;-34.899327;2023;2023
rua manuel de carvalho;307;apto 101 edf praca das cerejeiras;440391,30;Aflitos;Recife;PE;2014;1108,0;133,26;0,03547;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-07-03;Bom;Apartamento;0,00;41564;-8.039399;-34.896209;2023;2023
rua manuel de carvalho;307;apto 104 edf praca das cerejeiras;271118,45;Aflitos;Recife;PE;2014;1108,0;78,67;0,02396;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-31;Bom;Apartamento;0,00;41564;-8.039399;-34.896209;2023;2023
rua manuel de carvalho;307;apto 105 edf praca das cerejeiras;435948,30;Aflitos;Recife;PE;2014;1108,0;131,8;0,03547;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-16;Bom;Apartamento;0,00;41564;-8.039399;-34.896209;2023;2023
rua manuel de carvalho;307;apto 202 edf praca das cerejeiras;272452,05;Aflitos;Recife;PE;2014;1108,0;78,67;0,02396;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-11;Bom;Apartamento;0,00;41564;-8.039399;-34.896209;2023;2023
rua manuel de carvalho;307;apto 202 edf praca das cerejeiras;272452,05;Aflitos;Recife;PE;2014;1108,0;78,67;0,02396;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-10;Bom;Apartamento;0,00;41564;-8.039399;-34.896209;2023;2023
rua manuel de carvalho;307;apto 401 edf praca das cerejeiras;446922,03;Aflitos;Recife;PE;2014;1108,0;133,26;0,03547;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-27;Bom;Apartamento;0,00;41564;-8.039399;-34.896209;2023;2023
rua manuel de carvalho;307;apto 703 edf praca das cerejeiras;348451,50;Aflitos;Recife;PE;2014;1108,0;91,34;0,02396;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-05-24;Bom;Apartamento;180000,00;41564;-8.039399;-34.896209;2023;2023
rua manuel de carvalho;307;apto 302 edf praca das cerejeiras;325000,00;Aflitos;Recife;PE;2014;1108,0;78,67;0,02396;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-10;Bom;Apartamento;239000,00;41564;-8.039399;-34.896209;2023;2023
rua manuel de carvalho;287;apto 0902 edf mascavo;586720,10;Aflitos;Recife;PE;1984;1887,59;205,74;0,03333;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-05-22;Bom;Apartamento;0,00;41564;-8.039602;-34.896256;2023;2023
rua manuel de carvalho;287;apto 0501 edf mascavo;650000,00;Aflitos;Recife;PE;1984;1887,59;205,74;0,03333;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-28;Bom;Apartamento;0,00;41564;-8.039602;-34.896256;2023;2023
rua manuel de carvalho;267;apto 0801 edf porto gdansk;550000,00;Aflitos;Recife;PE;1993;1418,8;163,15;0,02291;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-07;Bom;Apartamento;0,00;41564;-8.039818;-34.896291;2023;2023
rua manuel de carvalho;267;apto 0803 edf porto gdansk;630000,00;Aflitos;Recife;PE;1993;1418,8;163,15;0,02291;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-31;Bom;Apartamento;430000,00;41564;-8.039818;-34.896291;2023;2023
rua manuel de carvalho;267;apto 0601 edf porto gdansk;505000,00;Aflitos;Recife;PE;1993;1418,8;163,15;0,02291;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-06-15;Bom;Apartamento;384000,00;41564;-8.039818;-34.896291;2023;2023
