logradouro;numero;complemento;valor_avaliacao;bairro;ano_construcao;area_terreno;area_construida;fracao_ideal;padrao_acabamento;tipo_construcao;tipo_ocupacao;data_transacao;estado_conservacao;tipo_imovel;valores_financiados_sfh;cod_logradouro;latitude;longitude;ano;year;mes_transacao;ano_transacao;idade_imovel;valor_por_m2;tem_financiamento_sfh;categoria_valor;categoria_area;tem_coordenadas
rua manuel de carvalho;267;apto 0702 edf porto gdansk;555000.0;Aflitos;1993;1418.8;163.15;0.02291;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-26;Bom;Apartamento;432000.0;41564;-8.039818;-34.896291;2025;2025;2;2025;32;3401.7775053631626;1;Medium-High;Large;1
rua manuel de carvalho;129;SEM COMPLEMENTO;1501456.9;Aflitos;1939;624.0;339.48;1.0;Simples;Casa;RESIDENCIAL;2025-03-24;Bom;Casa;0.0;41564;-8.041185;-34.895561;2025;2025;3;2025;86;4422.814009661835;0;High;Extra Large;1
rua angustura;195;apto 104 edf cap saint tropez;481000.0;Aflitos;2007;1419.84;110.15;0.0223;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-27;Bom;Apartamento;350000.0;5134;-8.041343;-34.896191;2025;2025;5;2025;18;4366.77258284158;1;Medium-High;Large;1
av conselheiro rosa e silva;1144;apto 0102 edf são lucas;385000.0;Aflitos;1978;1203.4;152.52;0.02589;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-13;Bom;Apartamento;205000.0;59382;-8.041141;-34.897963;2025;2025;2;2025;47;2524.2591135588773;1;Medium-High;Large;1
av conselheiro rosa e silva;1144;apto 0102 edf são lucas;91111.11;Aflitos;1978;1203.4;152.52;0.02589;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-17;Bom;Apartamento;0.0;59382;-8.041141;-34.897963;2025;2025;3;2025;47;597.3715578284815;0;Low;Large;1
av conselheiro rosa e silva;1206;sala 307 empres casa grande rosa e silva;545000.0;Aflitos;2017;3044.88;116.72;0.00955;Superior;Sala > 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2025-02-06;Bom;Sala;0.0;59382;-8.040859;-34.898136;2025;2025;2;2025;8;4669.294037011652;0;Medium-High;Large;1
av conselheiro rosa e silva;1206;sala 711 empres casa grande rosa e silva;590000.0;Aflitos;2017;3044.88;165.72;0.01355;Superior;Sala > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2025-05-15;Bom;Sala;0.0;59382;-8.040859;-34.898136;2025;2025;5;2025;8;3560.222061308231;0;High;Large;1
av conselheiro rosa e silva;1206;sala 711 empres casa grande rosa e silva;590000.0;Aflitos;2017;3044.88;165.72;0.01355;Superior;Sala > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2025-04-02;Bom;Sala;0.0;59382;-8.040859;-34.898136;2025;2025;4;2025;8;3560.222061308231;0;High;Large;1
av conselheiro rosa e silva;1206;sala 512 empres casa grande rosa e silva;500000.0;Aflitos;2017;3044.88;114.33;0.00935;Superior;Sala > 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2025-02-24;Bom;Sala;0.0;59382;-8.040859;-34.898136;2025;2025;2;2025;8;4373.305344179131;0;Medium-High;Large;1
av conselheiro rosa e silva;1206;sala 712 empres casa grande rosa e silva;500000.0;Aflitos;2017;3044.88;114.33;0.00935;Superior;Sala > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2025-05-15;Bom;Sala;0.0;59382;-8.040859;-34.898136;2025;2025;5;2025;8;4373.305344179131;0;Medium-High;Large;1
av conselheiro rosa e silva;1206;sala 712 empres casa grande rosa e silva;500000.0;Aflitos;2017;3044.88;114.33;0.00935;Superior;Sala > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2025-04-02;Bom;Sala;0.0;59382;-8.040859;-34.898136;2025;2025;4;2025;8;4373.305344179131;0;Medium-High;Large;1
av conselheiro rosa e silva;1340;apto 901 edf maison premiere;2611176.46;Aflitos;2023;1252.02;470.84;0.1;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-14;Bom;Apartamento;0.0;59382;;;2025;2025;5;2025;2;5545.782983603772;0;High;Extra Large;0
av conselheiro rosa e silva;1340;apto 901 edf maison premiere;2611176.46;Aflitos;2023;1252.02;470.84;0.1;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-14;Bom;Apartamento;0.0;59382;;;2025;2025;5;2025;2;5545.782983603772;0;High;Extra Large;0
av conselheiro rosa e silva;1340;apto 901 edf maison premiere;3000000.0;Aflitos;2023;1252.02;470.84;0.1;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-16;Bom;Apartamento;0.0;59382;;;2025;2025;4;2025;2;6371.591198708691;0;High;Extra Large;0
rua luiz rodolfo de araujo;60;apto 1802 edf al country;660000.0;Aflitos;2001;1018.0;169.86;0.02634;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-15;Bom;Apartamento;0.0;40096;-8.039021;-34.898479;2025;2025;1;2025;24;3885.5528081949838;0;High;Large;1
rua capitao sampaio xavier;402;SEM COMPLEMENTO;600000.0;Rosarinho;1946;170.0;184.18;1.0;Simples;Casa;RESIDENCIAL;2025-04-09;Bom;Casa;0.0;53619;-8.036162;-34.89919;2025;2025;4;2025;79;3257.682701704854;0;High;Large;1
av santos dumont;387;apto 1007 edf. jardim santos dumont;350000.0;Gracas;2016;2092.0;70.76;0.00886;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-03;Bom;Apartamento;0.0;53996;-8.037314;-34.898679;2025;2025;1;2025;9;4946.297343131712;0;Medium-Low;Medium;1
av santos dumont;267;apto 502 edf dumont garden;709761.43;Gracas;2023;2013.32;149.49;0.02086;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-21;Bom;Apartamento;0.0;53996;;;2025;2025;1;2025;2;4747.885677971771;0;High;Large;0
av santos dumont;319;anexo 0304 edf santos dumont-bloco a;278000.0;Gracas;1969;1651.72;108.77;0.02831;Simples;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-03;Bom;Apartamento;0.0;53996;-8.038166;-34.899009;2025;2025;4;2025;56;2555.8517973705984;0;Medium-Low;Large;1
av conselheiro rosa e silva;1460;sala 1301 etc - executive trade center;300000.0;Gracas;2003;3043.38;49.01;0.00366;Superior;Sala > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2025-01-13;Bom;Sala;0.0;59382;-8.038597;-34.899516;2025;2025;1;2025;22;6121.19975515201;0;Medium-Low;Small;1
av conselheiro rosa e silva;1460;sala 1114 etc - executive trade center;290000.0;Gracas;2003;3043.38;47.23;0.00353;Superior;Sala > 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2025-04-16;Bom;Sala;0.0;59382;-8.038597;-34.899516;2025;2025;4;2025;22;6140.165149269533;0;Medium-Low;Small;1
av conselheiro rosa e silva;1460;sala 1113 etc - executive trade center;200000.0;Gracas;2003;3043.38;32.67;0.00244;Superior;Sala > 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2025-04-22;Bom;Sala;0.0;59382;-8.038597;-34.899516;2025;2025;4;2025;22;6121.824303642486;0;Low;Small;1
rua desembargador martins pereira;225;apto 302 edf monalisa;700000.0;Gracas;2009;1208.05;135.04;0.03333;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-20;Bom;Apartamento;0.0;43400;-8.037251;-34.899227;2025;2025;3;2025;16;5183.649289099526;0;High;Large;1
rua desembargador martins pereira;225;apto 402 edf monalisa;700000.0;Gracas;2009;1208.05;135.04;0.03333;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-06-03;Bom;Apartamento;0.0;43400;-8.037251;-34.899227;2025;2025;6;2025;16;5183.649289099526;0;High;Large;1
rua desembargador martins pereira;221;sala 903 empres martins pereira;220000.0;Gracas;2015;763.27;62.53;0.01886;Superior;Sala > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2025-05-23;Bom;Sala;130200.0;43400;-8.037012;-34.898993;2025;2025;5;2025;10;3518.311210618903;1;Low;Medium;1
rua conselheiro portela;169;apto 0902 edf raízes;670145.0;Aflitos;1990;1431.78;226.56;0.03125;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-29;Bom;Apartamento;469101.5;52221;-8.042898;-34.896056;2025;2025;4;2025;35;2957.914018361582;1;High;Extra Large;1
rua conselheiro portela;109;apto 1002 edf villa do espinheiro;693514.09;Aflitos;1986;1724.0;247.15;0.0316;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-26;Bom;Apartamento;0.0;52221;-8.043097;-34.896545;2025;2025;3;2025;39;2806.045276148088;0;High;Extra Large;1
rua angustura;104;apto 0602 edf morada da fonte;310000.0;Aflitos;1987;1140.7;95.29;0.04176;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-28;Bom;Apartamento;0.0;5134;-8.042009;-34.896871;2025;2025;4;2025;38;3253.226991289747;0;Medium-Low;Medium;1
rua angustura;126;sala 205 emp angustura;270000.0;Aflitos;2019;1631.11;65.66;0.01111;Superior;Sala > 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2025-01-23;Bom;Sala;0.0;5134;;;2025;2025;1;2025;6;4112.092598233324;0;Medium-Low;Medium;0
rua angustura;126;sala 907 emp angustura;265000.0;Aflitos;2019;1631.11;65.66;0.01111;Superior;Sala > 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2025-01-03;Bom;Sala;0.0;5134;;;2025;2025;1;2025;6;4035.9427353030765;0;Medium-Low;Medium;0
rua angustura;240;SEM COMPLEMENTO;740000.0;Aflitos;1939;268.95;176.74;1.0;Médio;Casa;RESIDENCIAL;2025-01-10;Bom;Casa;0.0;5134;-8.041826;-34.895717;2025;2025;1;2025;86;4186.94126966165;0;High;Large;1
rua capitao sampaio xavier;205;apto 1802 edf praia de itaguaré;1788000.0;Gracas;2003;1205.99;186.46;0.02762;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-27;Bom;Apartamento;0.0;53619;-8.037012;-34.900703;2025;2025;1;2025;22;9589.188029604204;0;High;Large;1
av conselheiro rosa e silva;1726;loja 1;550000.0;Graças;1965;456.0;105.0;0.25;Superior;Loja <= 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2025-02-10;Bom;Loja;0.0;59382;-8.037027;-34.901263;2025;2025;2;2025;60;5238.0952380952385;0;Medium-High;Large;1
av conselheiro rosa e silva;1726;apto 3;550000.0;Graças;1965;456.0;105.0;0.25;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-02-10;Bom;Apartamento;0.0;59382;-8.037027;-34.901263;2025;2025;2;2025;60;5238.0952380952385;0;Medium-High;Large;1
rua ricardo hardman;68;apto 1101 edf casttelo de ferrara;300000.0;Gracas;2011;1007.25;57.74;0.01641;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-16;Bom;Apartamento;0.0;57444;-8.036841;-34.901031;2025;2025;4;2025;14;5195.70488396259;0;Medium-Low;Medium;1
av conselheiro rosa e silva;1644;SEM COMPLEMENTO;30000000.0;Gracas;1975;3654.5;4150.0;1.0;Médio;Loja <= 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2025-02-17;Bom;Loja;0.0;59382;-8.037371;-34.90033;2025;2025;2;2025;50;7228.915662650603;0;High;Extra Large;1
rua dom miguel de lima valverde;88;apto 0401 edf acalanto;630325.58;Graças;1980;1248.0;254.25;0.05423;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-07;Bom;Apartamento;328448.25;44245;-8.044023;-34.895827;2025;2025;5;2025;45;2479.156656833825;1;High;Extra Large;1
rua dom miguel de lima valverde;88;apto 0401 edf acalanto;630325.58;Graças;1980;1248.0;254.25;0.05423;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-12;Bom;Apartamento;328448.25;44245;-8.044023;-34.895827;2025;2025;2;2025;45;2479.156656833825;1;High;Extra Large;1
rua vigario barreto;50;sala 404 edf prof hilton rocha;405000.0;Gracas;2024;1778.8;61.49;0.00912;Superior;Sala > 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2025-01-22;Bom;Sala;0.0;10154;;;2025;2025;1;2025;1;6586.436818994958;0;Medium-High;Medium;0
rua vigario barreto;50;sala 406 edf prof hilton rocha;405000.0;Gracas;2024;1778.8;61.49;0.00912;Superior;Sala > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2025-01-22;Bom;Sala;0.0;10154;;;2025;2025;1;2025;1;6586.436818994958;0;Medium-High;Medium;0
av conselheiro rosa e silva;852;apto 0601 edf solar do sapucajy-bloco b;598288.14;Graças;1982;2453.85;224.08;0.0138;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-06;Bom;Apartamento;245000.0;59382;-8.043824;-34.896896;2025;2025;5;2025;43;2669.975633702249;1;High;Extra Large;1
av conselheiro rosa e silva;852;apto 1401 edf solar do sapucajy-bloco b;627120.34;Gracas;1982;2453.85;224.08;0.0138;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-24;Bom;Apartamento;0.0;59382;-8.043824;-34.896896;2025;2025;2;2025;43;2798.6448589789356;0;High;Extra Large;1
av conselheiro rosa e silva;852;apto 0901 edf solar do giqui-bloco a;315000.0;Gracas;1978;2453.85;225.98;0.01392;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-28;Bom;Apartamento;0.0;59382;-8.043824;-34.896896;2025;2025;4;2025;47;1393.9286662536508;0;Medium-Low;Extra Large;1
av conselheiro rosa e silva;852;apto 0602 edf solar do sapucajy-bloco b;598288.14;Gracas;1982;2453.85;224.08;0.0138;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-22;Bom;Apartamento;0.0;59382;-8.043824;-34.896896;2025;2025;5;2025;43;2669.975633702249;0;High;Extra Large;1
rua conselheiro portela;102;apto 0602 bloco b;430000.0;Gracas;1983;1642.06;155.46;0.02089;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-08;Bom;Apartamento;0.0;52221;-8.04378;-34.896239;2025;2025;1;2025;42;2765.984819246108;0;Medium-High;Large;1
rua conselheiro portela;130;apto 1701 edf aquarius-bloco b;777979.25;Graças;1999;2860.0;222.94;0.0125;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-06;Bom;Apartamento;0.0;52221;-8.04363;-34.895993;2025;2025;5;2025;26;3489.6351036153224;0;High;Extra Large;1
rua santo elias;170;apto 1801 edf master espinheiro;935000.0;Gracas;2000;1734.68;238.8;0.02;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-14;Bom;Apartamento;300000.0;21075;-8.044293;-34.89478;2025;2025;1;2025;25;3915.4103852596313;1;High;Extra Large;1
rua santo elias;170;apto 2301 edf master espinheiro;875677.63;Graças;2000;1734.68;238.8;0.02;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-13;Bom;Apartamento;280000.0;21075;-8.044293;-34.89478;2025;2025;5;2025;25;3666.99175041876;1;High;Extra Large;1
rua dr vicente meira;82;apto 0802 edf figueiras;366000.0;Gracas;1988;1492.17;118.41;0.01638;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-06-04;Bom;Apartamento;252000.0;64394;-8.045244;-34.895565;2025;2025;6;2025;37;3090.9551558145426;1;Medium-High;Large;1
rua dr vicente meira;180;apto 1604 edf maison da vince;557099.32;Gracas;2004;2128.5;150.9;0.01136;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-31;Bom;Apartamento;301000.0;64394;-8.044652;-34.894878;2025;2025;1;2025;21;3691.844400265076;1;Medium-High;Large;1
rua vigario barreto;127;apto 3201 edf barreto costa;3485000.0;Gracas;2005;3232.32;614.42;0.03038;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-27;Bom;Apartamento;0.0;10154;-8.044839;-34.896544;2025;2025;2;2025;20;5672.015884899581;0;High;Extra Large;1
rua vigario barreto;15;SEM COMPLEMENTO;910000.0;Gracas;1939;408.0;269.09;1.0;Médio;Loja <= 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2025-02-12;Bom;Loja;0.0;10154;-8.045046;-34.895835;2025;2025;2;2025;86;3381.7681816492627;0;High;Extra Large;1
av conselheiro rosa e silva;670;sala 0202 edf emp córdoba;98000.0;Gracas;1999;1118.63;57.14;0.01268;Médio;Sala > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2025-01-08;Bom;Sala;0.0;59382;-8.045359;-34.89675;2025;2025;1;2025;26;1715.0857542877143;0;Low;Medium;1
av conselheiro rosa e silva;670;sala 0703 edf emp córdoba;210000.0;Gracas;1999;1118.63;55.81;0.01238;Médio;Sala > 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2025-05-22;Bom;Sala;0.0;59382;-8.045359;-34.89675;2025;2025;5;2025;26;3762.766529295825;0;Low;Medium;1
rua amelia;137;apto 0501 edf maria carolina;279507.12;Gracas;1979;444.5;102.73;0.08333;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-16;Bom;Apartamento;0.0;73237;-8.0458;-34.89659;2025;2025;4;2025;46;2720.7935364547843;0;Medium-Low;Large;1
rua amélia;137;apto 0502 edf maria carolina;279507.12;Gracas;1979;444.5;102.73;0.08333;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-26;Bom;Apartamento;0.0;73237;-8.0458;-34.89659;2025;2025;2;2025;46;2720.7935364547843;0;Medium-Low;Large;1
rua do espinheiro;201;apto 0302 edf castanhola;305000.0;Gracas;1981;789.16;98.1;0.05309;Simples;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-28;Bom;Apartamento;185000.0;22713;-8.046025;-34.895624;2025;2025;3;2025;44;3109.0723751274213;1;Medium-Low;Medium;1
rua do espinheiro;151;apto 0501 edf etienne;859872.77;Gracas;1997;1618.14;268.63;0.02522;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-31;Bom;Apartamento;0.0;22713;-8.046558;-34.896095;2025;2025;3;2025;28;3200.955850053978;0;High;Extra Large;1
av conselheiro rosa e silva;502;apto 1204 edf isaac gondim;570000.0;Gracas;2013;2198.03;110.29;0.01633;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-29;Bom;Apartamento;0.0;59382;-8.046895;-34.89674;2025;2025;1;2025;12;5168.192945869979;0;Medium-High;Large;1
av conselheiro rosa e silva;502;apto 1404 edf isaac gondim;600000.0;Gracas;2013;2198.03;110.29;0.01633;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-15;Bom;Apartamento;0.0;59382;-8.046895;-34.89674;2025;2025;1;2025;12;5440.203100915767;0;High;Large;1
rua hoel sette;72;apto 0009 edf provence;900000.0;Jaqueira;1977;900.0;264.31;0.1;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-19;Bom;Apartamento;0.0;29122;-8.035662;-34.902925;2025;2025;3;2025;48;3405.0925050130527;0;High;Extra Large;1
rua simao mendes;85;apto 0402 edf bonne ville;650000.0;Jaqueira;2003;1336.15;143.17;0.01916;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-06-02;Bom;Apartamento;0.0;55670;-8.035201;-34.903008;2025;2025;6;2025;22;4540.057274568695;0;High;Large;1
rua hoel sette;165;apto 0401 edf serra do caparaó;490000.0;Jaqueira;1984;1241.0;134.0;0.03079;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-18;Bom;Apartamento;0.0;29122;-8.036735;-34.903216;2025;2025;2;2025;41;3656.716417910448;0;Medium-High;Large;1
rua hoel sette;139;apto 304 edf. jaqueira park - selma suassuna;700000.0;Jaqueira;2019;895.36;75.96;0.02844;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-25;Bom;Apartamento;0.0;29122;-8.03657;-34.903104;2025;2025;2;2025;6;9215.376513954714;0;High;Medium;1
av conselheiro rosa e silva;1715;apto 801 edf barao de pirangi;980000.0;Gracas;2007;1028.48;194.38;0.03486;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-05;Bom;Apartamento;750000.0;59382;-8.037468;-34.90161;2025;2025;2;2025;18;5041.670953801831;1;High;Large;1
rua jose clementino;47;apto 0601 edf gordon paterson;600000.0;Gracas;1985;1430.45;156.58;0.02324;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-28;Bom;Apartamento;0.0;35599;-8.037741;-34.902054;2025;2025;2;2025;40;3831.9070123898323;0;High;Large;1
av conselheiro rosa e silva;1619;apto 1205 edf jaqueira park aroldo fonseca lima;580000.0;Gracas;2013;2451.95;124.53;0.01387;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-19;Bom;Apartamento;300000.0;59382;-8.03801;-34.901253;2025;2025;5;2025;12;4657.512246045129;1;Medium-High;Large;1
av conselheiro rosa e silva;1619;apto 1301 edf jaqueira park aroldo fonseca lima;580000.0;Gracas;2013;2451.95;118.28;0.0131;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-19;Bom;Apartamento;0.0;59382;-8.03801;-34.901253;2025;2025;3;2025;12;4903.6185322962465;0;Medium-High;Large;1
rua do futuro;800;apto 0804 edf são nicolau;319322.72;Gracas;1983;1433.5;115.29;0.01914;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-23;Bom;Apartamento;0.0;25879;-8.038386;-34.901879;2025;2025;4;2025;42;2769.734755833116;0;Medium-Low;Large;1
av conselheiro rosa e silva;1393;apto 033b edf banguê;250000.0;Graças;1964;2544.25;151.0;0.06824;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-03-28;Bom;Apartamento;0.0;59382;-8.039759;-34.899742;2025;2025;3;2025;61;1655.6291390728477;0;Low;Large;1
rua do futuro;574;apto 0403 edf santa catarina;380000.0;Gracas;1980;983.66;118.41;0.03019;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-24;Bom;Apartamento;0.0;25879;-8.039725;-34.900542;2025;2025;4;2025;45;3209.188413140782;0;Medium-High;Large;1
rua xavier marques;77;apto 1101 edf ingazeira;1125000.0;Gracas;1990;718.75;285.22;0.07691;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-14;Bom;Apartamento;842231.0;65471;-8.039037;-34.900551;2025;2025;3;2025;35;3944.3236799663414;1;High;Extra Large;1
rua xavier marques;63;apto 302 edf montarroyos residence;360000.0;Gracas;2011;835.4;82.93;0.02564;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-07;Bom;Apartamento;0.0;65471;-8.038812;-34.900687;2025;2025;5;2025;14;4341.010490775352;0;Medium-High;Medium;1
av conselheiro rosa e silva;1241;apto 1101 edf maria augusta;600000.0;Graças;1979;1283.75;212.15;0.03123;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-11;Bom;Apartamento;0.0;59382;-8.040636;-34.898926;2025;2025;2;2025;46;2828.1876031110064;0;High;Extra Large;1
av conselheiro rosa e silva;1205;apto 0901 edf luciana;600000.0;Graças;1982;1901.47;214.62;0.02788;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-28;Bom;Apartamento;0.0;59382;-8.04103;-34.898694;2025;2025;1;2025;43;2795.638803466592;0;High;Extra Large;1
av conselheiro rosa e silva;955;apto 1001 edf imbé;432820.0;Gracas;1977;1469.0;239.29;0.04279;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-31;Bom;Apartamento;432820.0;59382;-8.043064;-34.897867;2025;2025;3;2025;48;1808.7676041623135;1;Medium-High;Extra Large;1
av conselheiro rosa e silva;955;apto 0901 edf imbé;518543.72;Gracas;1977;1469.0;239.29;0.04279;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-29;Bom;Apartamento;322000.0;59382;-8.043064;-34.897867;2025;2025;5;2025;48;2167.0095699778512;1;Medium-High;Extra Large;1
rua do futuro;96;apto 0202 edf solar princesa leopoldina;475000.0;Gracas;1975;850.0;174.57;0.04848;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-03;Bom;Apartamento;0.0;25879;-8.043412;-34.898182;2025;2025;4;2025;50;2720.971530045254;0;Medium-High;Large;1
rua do futuro;96;apto 0402 edf solar princesa leopoldina;433648.74;Graças;1975;850.0;174.57;0.04848;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-31;Bom;Apartamento;338400.0;25879;-8.043412;-34.898182;2025;2025;3;2025;50;2484.0965801684138;1;Medium-High;Large;1
rua do futuro;96;apto 1002 edf solar princesa leopoldina;449229.7;Gracas;1975;850.0;174.57;0.04848;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-19;Bom;Apartamento;0.0;25879;-8.043412;-34.898182;2025;2025;5;2025;50;2573.3499455805695;0;Medium-High;Large;1
rua do futuro;242;apto 0503 edf bosque de sevilha;380000.0;Gracas;1984;903.0;89.08;0.02483;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-25;Bom;Apartamento;0.0;25879;-8.042181;-34.898756;2025;2025;2;2025;41;4265.828468792097;0;Medium-High;Medium;1
rua do futuro;242;apto 0401 edf bosque de sevilha;350000.0;Gracas;1984;903.0;88.14;0.02457;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-24;Bom;Apartamento;0.0;25879;-8.042181;-34.898756;2025;2025;3;2025;41;3970.9552983889266;0;Medium-Low;Medium;1
